t,Location,Velocity,Acceleration
2.6499999999999875,-7.022499999999933,-5.299999999999975,-2.0
2.6599999999999873,-7.075599999999932,-5.3199999999999745,-2.0
2.669999999999987,-7.1288999999999305,-5.339999999999974,-2.0
2.679999999999987,-7.182399999999929,-5.359999999999974,-2.0
2.6899999999999866,-7.2360999999999285,-5.379999999999973,-2.0
2.6999999999999864,-7.289999999999926,-5.399999999999973,-2.0
2.709999999999986,-7.3440999999999255,-5.419999999999972,-2.0
2.719999999999986,-7.398399999999924,-5.439999999999972,-2.0
2.7299999999999858,-7.452899999999922,-5.4599999999999715,-2.0
2.7399999999999856,-7.507599999999921,-5.479999999999971,-2.0
2.7499999999999853,-7.562499999999919,-5.499999999999971,-2.0
2.759999999999985,-7.617599999999918,-5.51999999999997,-2.0
2.769999999999985,-7.672899999999917,-5.53999999999997,-2.0
2.7799999999999847,-7.728399999999915,-5.559999999999969,-2.0
2.7899999999999845,-7.784099999999913,-5.579999999999969,-2.0
2.7999999999999843,-7.839999999999912,-5.599999999999969,-2.0
2.809999999999984,-7.896099999999911,-5.619999999999968,-2.0
2.819999999999984,-7.952399999999909,-5.639999999999968,-2.0
2.8299999999999836,-8.008899999999908,-5.659999999999967,-2.0
2.8399999999999834,-8.065599999999906,-5.679999999999967,-2.0
2.849999999999983,-8.122499999999905,-5.699999999999966,-2.0
2.859999999999983,-8.179599999999903,-5.719999999999966,-2.0
2.869999999999983,-8.2368999999999,-5.739999999999966,-2.0
2.8799999999999826,-8.2943999999999,-5.759999999999965,-2.0
2.8899999999999824,-8.352099999999899,-5.779999999999965,-2.0
2.899999999999982,-8.409999999999897,-5.799999999999964,-2.0
2.909999999999982,-8.468099999999895,-5.819999999999964,-2.0
2.9199999999999817,-8.526399999999894,-5.839999999999963,-2.0
2.9299999999999815,-8.584899999999891,-5.859999999999963,-2.0
2.9399999999999813,-8.64359999999989,-5.879999999999963,-2.0
2.949999999999981,-8.702499999999889,-5.899999999999962,-2.0
2.959999999999981,-8.761599999999886,-5.919999999999962,-2.0
2.9699999999999807,-8.820899999999884,-5.939999999999961,-2.0
2.9799999999999804,-8.880399999999883,-5.959999999999961,-2.0
2.9899999999999802,-8.940099999999882,-5.9799999999999605,-2.0
2.99999999999998,-8.999999999999881,-5.99999999999996,-2.0
3.00999999999998,-9.060099999999878,-6.01999999999996,-2.0
3.0199999999999796,-9.120399999999877,-6.039999999999959,-2.0
3.0299999999999794,-9.180899999999875,-6.059999999999959,-2.0
3.039999999999979,-9.241599999999874,-6.079999999999958,-2.0
3.049999999999979,-9.302499999999872,-6.099999999999958,-2.0
3.0599999999999787,-9.36359999999987,-6.1199999999999575,-2.0
3.0699999999999785,-9.424899999999868,-6.139999999999957,-2.0
