x,y
0.9602604215866126,0.08338354470973577
0.960099668667095,0.0842237927912191
0.959941265360799,0.08506639048592415
0.959785205219829,0.08591133134595516
0.9596314817962892,0.08675860892341636
0.9594800886422838,0.087608216770412
0.9593310193099172,0.08846014843904626
0.9591842673512933,0.08931439748142339
0.9590398263185165,0.09017095744964755
0.9588976897636909,0.09102982189582301
0.9587578512389209,0.09189098437205404
0.9586203042963106,0.09275443843044477
0.9584850424879643,0.09362017762309949
0.9583520593659862,0.09448819550212237
0.9582213484824805,0.09535848561961763
0.9580929033895514,0.09623104152768953
0.9579667176393032,0.09710585677844229
0.95784278478384,0.09798292492398009
0.9577210983752661,0.09886223951640723
0.9576016519656857,0.09974379410782781
0.957484439107203,0.10062758225034614
0.9573694533519224,0.10151359749606646
0.9572566882519478,0.10240183339709291
0.9571461373593837,0.1032922835055298
0.9570377942263342,0.10418494137348126
0.9569316524049034,0.10507980055305158
0.9568277054471959,0.10597685459634495
0.9567259469053154,0.10687609705546562
0.9566263703313667,0.10777752148251779
0.9565289692774535,0.10868112142960568
0.9564337372956804,0.10958689044883348
0.9563406679381513,0.11049482209230546
0.9562497547569707,0.11140490991212584
0.9561609913042427,0.11231714746039881
0.9560743711320715,0.11323152828922865
0.9559898877925613,0.11414804595071949
0.9559075348378164,0.11506669399697561
0.9558273058199411,0.11598746598010126
0.9557491942910394,0.1169103554522006
0.9556731938032157,0.11783535596537789
0.9555992979085741,0.11876246107173731
0.955527500159219,0.11969166432338313
0.9554577941072544,0.12062295927241956
0.9553901733047846,0.12155633947095079
0.9553246313039139,0.12249179847108108
0.9552611616567465,0.12342932982491461
0.9551997579153865,0.12436892708455563
0.9551404136319381,0.12531058380210836
0.9550831223585059,0.12625429352967704
0.9550278776471937,0.12720004981936583
0.9549746730501059,0.12814784622327904
0.9549235021193466,0.12909767629352079
0.9548743584070202,0.13004953358219537
0.9548272354652309,0.131003411641407
0.9547821268460827,0.1319593040232599
0.95473902610168,0.13291720427985823
0.9546979267841271,0.13387710596330626
0.9546588224455281,0.13483900262570825
0.9546217066379872,0.13580288781916836
0.9545865729136087,0.13676875509579084
0.9545534148244967,0.1377365980076799
0.9545222259227556,0.1387064101069398
0.9544929997604895,0.1396781849456747
0.9544657298898026,0.1406519160759888
0.9544404098627992,0.1416275970499864
0.9544170332315836,0.14260522141977172
0.9543955935482598,0.1435847827374489
0.954376084364932,0.14456627455512222
0.9543584992337047,0.14554969042489596
0.954342831706682,0.14653502389887424
0.9543290753359681,0.14752226852916134
0.9543172236736672,0.1485114178678614
0.9543072702718836,0.1495024654670787
0.9542992086827213,0.15049540487891752
0.9542930324582848,0.151490229655482
0.9542887351506781,0.1524869333488764
0.9542863103120057,0.15348550951120488
0.9542857514943716,0.15448595169457174
0.95428705224988,0.15548825345108114
0.9542902061306351,0.15649240833283734
0.9542952066887413,0.15749840989194455
0.9543020474763028,0.15850625168050703
0.9543107220454237,0.15951592725062894
0.9543212239482083,0.16052743015441448
0.9543335467367607,0.16154075394396797
0.9543476839631854,0.16255589217139355
0.9543636291795863,0.1635728383887955
0.9543813759380678,0.16459158614827799
0.954400917790734,0.16561212900194527
0.9544222482896894,0.16663446050190153
0.9544453609870378,0.167658574200251
0.9544702494348838,0.16868446364909795
0.9544969071853313,0.16971212240054656
0.9545253277904848,0.1707415440067011
0.9545555048024484,0.17177272201966567
0.9545874317733264,0.17280564999154457
0.9546211022552229,0.1738403214744421
0.9546565098002422,0.17487673002046236
0.9546936479604884,0.17591486918170957
0.9547325102880658,0.17695473251028804
0.9547730903350787,0.17799631355830198
0.9548153816536313,0.17903960587785556
0.9548593777958277,0.180084603021053
0.9549050723137723,0.18113129853999854
0.9549524587595691,0.1821796859867964
0.9550015306853226,0.1832297589135508
0.9550522816431368,0.184281510872366
0.9551047051851159,0.18533493541534618
0.9551587948633643,0.18639002609459554
0.9552145442299861,0.18744677646221836
0.9552719468370856,0.18850518007031877
0.9553309962367669,0.1895652304710011
0.9553916859811343,0.19062692121636948
0.955454009622292,0.19169024585852823
0.9555179607123443,0.1927551979495815
0.9555835328033953,0.19382177104163353
0.9556507194475493,0.19488995868678854
0.9557195141969105,0.19595975443715075
0.9557899106035831,0.19703115184482436
0.9558619022196714,0.19810414446191366
0.9559354825972796,0.19917872584052282
0.9560106452885118,0.200254889532756
0.9560873838454722,0.2013326290907175
0.9561656918202653,0.20241193806651156
0.9562455627649951,0.2034928100122424
0.9563269902317659,0.20457523848001416
0.9564099677726818,0.2056592170219311
0.9564944889398472,0.2067447391900975
0.9565805472853662,0.20783179853661748
0.9566681363613431,0.20892038861359533
0.956757249719882,0.21001050297313525
0.9568478809130873,0.2111021351673415
0.9569400234930631,0.21219527874831834
0.9570336710119135,0.2132899272681698
0.957128817021743,0.21438607427900022
0.9572254550746556,0.21548371333291386
0.9573235787227556,0.2165828379820149
0.9574231815181473,0.21768344177840765
0.9575242570129349,0.21878551827419615
0.9576267987592225,0.21988906102148473
0.9577308003091143,0.2209940635723776
0.9578362552147147,0.22210051947897896
0.9579431570281279,0.22320842229339322
0.9580514993014579,0.22431776556772426
0.9581612755868092,0.22542854285407654
0.9582724794362859,0.22654074770455415
0.9583851044019922,0.2276543736712614
0.9584991440360323,0.22876941430630257
0.9586145918905105,0.22988586316178172
0.9587314415175309,0.23100371378980322
0.9588496864691979,0.23212295974247116
0.9589693202976155,0.2332435945718898
0.9590903365548882,0.23436561183016352
0.95921272879312,0.2354890050693963
0.9593364905644152,0.23661376784169252
0.9594616154208779,0.23773989369915627
0.9595880969146127,0.2388673761938919
0.9597159285977233,0.23999620887800355
0.9598451040223143,0.24112638530359554
0.9599756167404897,0.24225789902277206
0.9601074603043539,0.2433907435876372
0.960240628266011,0.24452491255029526
0.9603751141775653,0.24566039946285056
0.9605109115911209,0.24679719787740717
0.9606480140587822,0.2479353013460695
0.9607864151326533,0.24907470342094157
0.9609261083648384,0.25021539765412765
0.9610670873074418,0.2513573775977321
0.9612093455125676,0.2525006368038589
0.9613528765323203,0.2536451688246126
0.9614976739188037,0.25479096721209704
0.9616437312241224,0.2559380255184167
0.9617910420003805,0.25708633729567576
0.9619395997996821,0.2582358960959784
0.9620893981741315,0.2593866954714289
0.962240430675833,0.26053872897413133
0.9623926908568908,0.2616919901561901
0.962546172269409,0.26284647256970933
0.962700868465492,0.26400216976679325
0.9628567729972438,0.26515907529954613
0.9630138794167687,0.2663171827200721
0.9631721812761711,0.2674764855804755
0.9633316721275551,0.2686369774328604
0.9634923455230249,0.26979865182933116
0.9636541950146846,0.27096150232199195
0.9638172141546386,0.27212552246294697
0.9639813964949911,0.2732907058043005
0.9641467355878464,0.27445704589815667
0.9643132249853085,0.27562453629661976
0.9644808582394817,0.27679317055179403
0.9646496289024703,0.27796294221578366
0.9648195305263785,0.27913384484069287
0.9649905566633105,0.2803058719786258
0.9651627008653705,0.2814790171816868
0.9653359566846628,0.28265327400198004
0.9655103176732914,0.28382863599160973
0.9656857773833609,0.2850050967026802
0.9658623293669751,0.28618264968729545
0.9660399671762385,0.28736128849755993
0.9662186843632554,0.2885410066855777
0.9663984744801297,0.289721797803453
0.9665793310789659,0.2909036554032902
0.966761247711868,0.2920865730371933
0.9669442179309404,0.2932705442572667
0.9671282352882872,0.29445556261561456
0.9673132933360127,0.29564162166434105
0.9674993856262212,0.2968287149555505
0.9676865057110167,0.29801683604134704
0.9678746471425036,0.29920597847383495
0.968063803472786,0.30039613580511837
0.9682539682539683,0.3015873015873015
0.9684451350381544,0.30277946937248884
0.968637297377449,0.3039726327127843
0.9688304488239559,0.30516678516029216
0.9690245829297794,0.3063619202671167
0.9692196932470238,0.3075580315853622
0.9694157733277935,0.30875511266713285
0.9696128167241924,0.3099531570645327
0.9698108169883248,0.3111521583296662
0.9700097676722951,0.31235211001463736
0.9702096623282073,0.31355300567155064
0.9704104945081657,0.3147548388525101
0.9706122577642746,0.31595760310961996
0.9708149456486382,0.31716129199498455
0.9710185517133606,0.318365899060708
0.9712230695105462,0.3195714178588945
0.971428492592299,0.3207778419416484
0.9716348145107234,0.32198516486107376
0.9718420288179236,0.323193380169275
0.9720501290660037,0.32440248141835615
0.9722591088070682,0.3256124621604215
0.9724689615932209,0.32682331594757535
0.9726796809765664,0.32803503633192177
0.9728912605092088,0.32924761686556514
0.9731036937432522,0.3304610511006095
0.973316974230801,0.33167533258915927
0.9735310955239592,0.3328904548833186
0.9737460511748314,0.3341064115351917
0.9739618347355213,0.33532319609688277
0.9741784397581336,0.33654080212049586
0.9743958597947722,0.3377592231581356
0.9746140883975415,0.33897845276190586
0.9748331191185458,0.34019848448391105
0.9750529455098889,0.3414193118762553
0.9752735611236755,0.3426409284910428
0.9754949595120096,0.34386332788037804
0.9757171342269955,0.34508650359636484
0.9759400788207373,0.34631044919110765
0.9761637868453393,0.34753515821671066
0.9763882518529057,0.348760624225278
0.9766134673955408,0.3499868407689141
0.9768394270253486,0.351213801399723
0.9770661242944336,0.3524414996698091
0.9772935527549,0.3536699291312764
0.9775217059588518,0.35489908333622916
0.9777505774583934,0.35612895583677173
0.9779801608056289,0.35735954018500826
0.9782104495526627,0.3585908299330429
0.9784414372515988,0.35982281863298016
0.9786731174545416,0.36105549983692387
0.9789054837135951,0.3622888670969785
0.9791385295808638,0.36352291396524816
0.9793722486084517,0.3647576339938371
0.9796066343484633,0.36599302073484974
0.9798416803530025,0.3672290677403899
0.9800773801741737,0.368465768562562
0.9803137273640811,0.36970311675347045
0.9805507154748287,0.3709411058652191
0.9807883380585212,0.3721797294499126
0.9810265886672623,0.37341898105965476
0.9812654608531567,0.37465885424655004
0.9815049481683082,0.37589934256270263
0.9817450441648212,0.3771404395602167
0.9819857423948001,0.37838213879119653
0.9822270364103488,0.37962443380774624
0.9824689197635718,0.38086731816197017
0.982711386006573,0.3821107854059725
0.982954428691457,0.3833548290918574
0.9831980413703278,0.38459944277172925
0.9834422175952896,0.385844619997692
0.9836869509184467,0.38709035432185007
0.9839322348919033,0.3883366392963077
0.9841780630677636,0.389583468473169
0.9844244289981319,0.39083083540453817
0.9846713262351122,0.39207873364251966
0.9849187483308091,0.3933271567392175
0.9851666888373265,0.39457609824673584
0.9854151413067687,0.39582555171717915
0.98566409929124,0.39707551070265124
0.9859135563428445,0.39832596875525683
0.9861635060136865,0.39957691942709994
0.9864139418558703,0.4008283562702847
0.9866648574215,0.4020802728369154
0.9869162462626797,0.4033326626790961
0.9871681019315139,0.40458551934893133
0.9874204179801067,0.4058388363985252
0.9876731879605625,0.4070926073799819
0.9879264054249851,0.4083468258454055
0.988180063925479,0.40960148534690033
0.9884341570141485,0.41085657943657095
0.9886886782430975,0.4121121016665209
0.9889436211644306,0.413368045588855
0.9891989793302517,0.4146244047556772
0.9894547462926653,0.41588117271909164
0.9897109156037754,0.41713834303120295
0.9899674808156863,0.41839590924411474
0.9902244354805023,0.41965386490993184
0.9904817731503276,0.4209122035807581
0.9907394873772664,0.4221709188086977
0.9909975717134227,0.4234300041458552
0.991256019710901,0.42468945314433443
0.9915148249218055,0.42594925935623995
0.9917739808982403,0.42720941633367576
0.9920334811923097,0.4284699176287461
0.9922933193561179,0.4297307567935553
0.9925534889417691,0.43099192738020753
0.9928139835013675,0.43225342294080704
0.9930747965870176,0.433515237027458
0.9933359217508231,0.43477736319226457
0.9935973525448887,0.43603979498733103
0.9938590825213183,0.43730252596476177
0.9941211052322163,0.43856554967666067
0.994383414229687,0.43982885967513247
0.9946460030658343,0.44109244951228066
0.9949088652927627,0.44235631274021014
0.9951719944625763,0.44362044291102476
0.9954353841273794,0.44488483357682884
0.9956990278392762,0.44614947828972673
0.9959629191503708,0.44741437060182226
0.9962270516127677,0.4486795040652201
0.9964914187785707,0.44994487223202423
0.9967560141998846,0.451210468654339
0.9970208314288129,0.45247628688426844
0.9972858640174604,0.4537423204739169
0.9975511055179311,0.4550085629753886
0.9978165494823293,0.4562750079407878
0.9980821894627592,0.4575416489222187
0.998348019011325,0.4588084794717855
0.9986140316801309,0.46007549314159224
0.9988802210212809,0.4613426834837434
0.9991465805868798,0.4626100440503432
0.9994131039290313,0.4638775683934957
0.9996797845998399,0.4651452500653054
0.9999466161514096,0.46641308261787595
1.0002135921358448,0.4676810596033122
1.0004807061052496,0.468949174573718
1.0007479516117281,0.47021742108119774
1.0010153222073852,0.4714857926778555
1.0012828114443244,0.47275428291579574
1.00155041287465,0.47402288534712245
1.0018181200504666,0.47529159352394
1.002085926523878,0.4765604009983525
1.0023538258469886,0.47782930132246415
1.0026218115719028,0.4790982880483793
1.0028898772507244,0.480367354728202
1.0031580164355582,0.48163649491403676
1.003426222678508,0.48290570215798745
1.0036944895316782,0.48417497001215853
1.0039628105471727,0.48544429202865413
1.004231179277096,0.4867136617595785
1.0044995892735524,0.4879830727570359
1.004768034088646,0.48925251857313046
1.005036507274481,0.49052199275996644
1.0053050023831618,0.49179148886964824
1.0055735129667922,0.49306100045427964
1.0058420325774766,0.49433052106596526
1.0061105547673197,0.4956000442568091
1.006379073088425,0.4968695635789155
1.0066475810928974,0.49813907258438883
1.0069160723328405,0.4994085648253329
1.0071845403603588,0.5006780338538523
1.0074529787275566,0.5019474732220511
1.007721380986538,0.5032168764820335
1.0079897406894074,0.5044862371859038
1.0082580513882686,0.5057555488857661
1.0085263066352264,0.5070248051337248
1.0087944999823846,0.5082939994818841
1.0090626249818475,0.5095631254823481
1.0093306751857194,0.5108321766872208
1.0095986441461045,0.5121011466486071
1.0098665254151071,0.5133700289186105
1.0101343125448312,0.5146388170493357
1.0104019990873812,0.5159075045928868
1.0106695785948612,0.5171760851013676
1.0109370446193755,0.518444552126883
1.0112043907130284,0.519712899221537
1.011471610427924,0.5209811199374335
1.0117386973161666,0.5222492078266773
1.0120056449298604,0.5235171564413719
1.0122724468211097,0.5247849593336221
1.0125390965420182,0.5260526100555318
1.0128055876446909,0.5273201021592054
1.0130719136812316,0.5285874291967473
1.0133380682037445,0.5298545847202611
1.0136040447643342,0.5311215622818517
1.0138698369151045,0.5323883554336228
1.0141354382081595,0.533654957727679
1.014400842195604,0.5349213627161244
1.0146660424295417,0.5361875639510632
1.014931032462077,0.5374535549845996
1.015195805845314,0.5387193293688376
1.0154603561313575,0.539984880655882
1.015724676872311,0.5412502023978365
1.015988761620279,0.5425152881468054
1.0162526039273658,0.5437801314548933
1.0165161973456753,0.5450447258742039
1.0167795354273124,0.5463090649568418
1.0170426117243807,0.5475731422549113
1.0173054197889844,0.5488369513205159
1.017567953173228,0.5501004857057606
1.0178302054292159,0.5513637389627493
1.018092170109052,0.5526267046435864
1.0183538407648403,0.5538893763003759
1.0186152109486855,0.5551517474852221
1.0188762742126918,0.5564138117502293
1.019137024108963,0.5576755626475015
1.0193974541896036,0.5589369937291433
1.019657558006718,0.5601980985472585
1.0199173291124102,0.5614588706539516
1.0201767610587842,0.5627193036013267
1.0204358473979447,0.5639793909414881
1.0206945816819954,0.5652391262265402
1.0209529574630412,0.5664985030085867
1.0212109682931856,0.5677575148397322
1.0214686077245334,0.5690161552720808
1.0217258693091884,0.5702744178577369
1.021982746599255,0.5715322961488046
1.0222392331468375,0.5727897836973881
1.0224953225040398,0.5740468740555915
1.0227510082229667,0.5753035607755193
1.023006283855722,0.5765598374092753
1.0232611429544098,0.5778156975089644
1.0235155790711348,0.5790711346266902
1.0237695857580005,0.5803261423145571
1.0240231565671118,0.5815807141246695
1.0242762850505729,0.5828348436091313
1.0245289647604876,0.5840885243200472
1.0247811892489602,0.5853417498095208
1.0250329520680952,0.5865945136296569
1.0252842467699967,0.5878468093325593
1.0255350669067689,0.5890986304703325
1.025785406030516,0.5903499705950808
1.026035257693342,0.5916008232589076
1.0262846154473517,0.5928511820139184
1.026533472844649,0.5941010404122165
1.0267818234373378,0.5953503920059062
1.0270296607775227,0.5965992303470924
1.027276978417308,0.5978475489878785
1.0275237699087976,0.5990953414803691
1.0277700288040958,0.6003426013766684
1.0280157486553072,0.6015893222288806
1.0282609230145354,0.6028354975891101
1.0285055454338852,0.6040811210094607
1.0287496094654605,0.605326186042037
1.0289931086613655,0.606570686238943
1.0292360365737045,0.6078146151522831
1.0294783867545818,0.6090579663341614
1.0297201527561017,0.6103007333366822
1.029961328130368,0.6115429097119496
1.0302019064294852,0.6127844890120677
1.0304418812055578,0.6140254647891412
1.0306812460106896,0.6152658305952743
1.030919994396985,0.6165055799825705
1.031158119916548,0.6177447065031345
1.031395616121483,0.6189832037090706
1.0316324765638945,0.6202210651524831
1.0318686947958862,0.6214582843854759
1.0321042643695626,0.6226948549601532
1.032339178837028,0.6239307704286197
1.0325734317503863,0.625166024342979
1.0328070166617422,0.6264006102553357
1.0330399271231996,0.6276345217177942
1.0332721566868628,0.6288677522824584
1.0335036989048358,0.6301002955014323
1.033734547329223,0.6313321449268205
1.0339646955121289,0.6325632941107274
1.0341941370056573,0.6337937366052568
1.0344228653619125,0.6350234659625131
1.034650874132999,0.6362524757346004
1.0348781568710206,0.6374807594736231
1.035104707128082,0.6387083107316855
1.0353305184562869,0.6399351230608914
1.03555558440774,0.6411611900133455
1.035779898534545,0.6423865051411516
1.0360034543888066,0.6436110619964142
1.036226245522629,0.6448348541312376
1.0364482654881162,0.6460578750977258
1.0366695078373724,0.647280118447983
1.036889966122502,0.6485015777341137
1.037109633895609,0.6497222465082216
1.037328504708798,0.6509421183224116
1.0375465721141728,0.6521611867287873
1.0377638296638378,0.6533794452794535
1.0379802709098973,0.6545968875265138
1.0381958894044554,0.6558135070220729
1.0384106786996163,0.657029297318235
1.0386246323474844,0.6582442519671039
1.0388377439001637,0.6594583645207843
1.0390500069097586,0.6606716285313802
1.0392614149283732,0.6618840375509958
1.0394719615081118,0.6630955851317355
1.0396816402010787,0.6643062648257032
1.0398904445593777,0.6655160701850034
1.0400983681351135,0.6667249947617402
1.04030540448039,0.6679330321080178
1.0405115471473119,0.6691401757759406
1.040716789687983,0.6703464193176126
1.0409211256545077,0.6715517562851383
1.04112454859899,0.6727561802306214
1.0413270520735343,0.6739596847061669
1.0415286296302448,0.6751622632638784
1.0417292748212255,0.6763639094558601
1.041928981198581,0.6775646168342166
1.0421277423144155,0.678764378951052
1.042325551720833,0.6799631893584706
1.0425224029699376,0.6811610416085763
1.0427182896138336,0.6823579292534734
1.0429132052046257,0.6835538458452664
1.0431071432944177,0.6847487849360592
1.0433000974353137,0.6859427400779563
1.0434920611794183,0.687135704823062
1.0436830280788352,0.6883276727234799
1.043872991685669,0.6895186373313148
1.0440619455520241,0.6907085921986708
1.0442498832300044,0.691897530877652
1.0444367982717142,0.6930854469203629
1.0446226842292576,0.6942723338789074
1.0448075346547392,0.6954581853053898
1.0449913431002626,0.6966429947519144
1.0451741031179327,0.6978267557705853
1.0453558082598535,0.6990094619135071
1.0455364520781287,0.7001911067327835
1.0457160281248634,0.7013716837805191
1.0458945299521611,0.7025511866088177
1.0460719511121264,0.7037296087697842
1.0462482851568635,0.7049069438155222
1.0464235256384762,0.706083185298136
1.0465976661090695,0.7072583267697301
1.046770700120747,0.7084323617824084
1.046942621225613,0.7096052838882756
1.0471134229757717,0.7107770866394355
1.0472830989233277,0.7119477635879924
1.047451642620385,0.7131173082860506
1.0476190476190474,0.7142857142857142
1.04778530747142,0.7154529751390877
1.0479504157296062,0.7166190843982749
1.0481143659457108,0.7177840356153805
1.0482771516718377,0.7189478223425083
1.048438766460091,0.7201104381317627
1.0485992038625753,0.721271876535248
1.0487584574313946,0.7224321311050683
1.048916520718653,0.7235911953933278
1.049073387276455,0.7247490629521307
1.0492290506569049,0.7259057273335815
1.0493835044121065,0.7270611820897842
1.0495367420941644,0.7282154207728431
1.0496887572551823,0.7293684369348621
1.0498395434472652,0.7305202241279458
1.0499890942225167,0.7316707759041983
1.0501374031330415,0.7328200858157241
1.0502844637309432,0.7339681474146269
1.0504302695683263,0.7351149542530111
1.0505748141972955,0.7362604998829811
1.0507180911699545,0.737404777856641
1.0508600940384074,0.7385477817260951
1.051000816354759,0.7396895050434477
1.051140251671113,0.7408299413608026
1.0512783935395735,0.7419690842302642
1.0514152355122452,0.743106927203937
1.0515507711412324,0.7442434638339253
1.0516849939786388,0.7453786876723325
1.0518178975765693,0.7465125922712639
1.0519494754871273,0.7476451711828229
1.0520797212624173,0.7487764179591141
1.052208628454544,0.7499063261522416
1.0523361906156112,0.75103488931431
1.052462401297723,0.7521621009974229
1.0525872540529841,0.7532879547536848
1.0527107424334983,0.7544124441351999
1.0528328599913699,0.7555355626940725
1.0529536002787032,0.7566573039824068
1.0530729568476023,0.757777661552307
1.0531909232501717,0.7588966289558773
1.0533074930385153,0.7600141997452219
1.0534226597647378,0.7611303674724454
1.0535364169809427,0.7622451256896514
1.0536487582392347,0.7633584679489442
1.0537596770917177,0.7644703878024284
1.0538691670904965,0.765580878802208
1.0539772217876748,0.7666899345003876
1.0540838347353572,0.7677975484490708
1.0541889994856475,0.7689037142003621
1.05429270959065,0.7700084253063657
1.0543949586024692,0.771111675319186
1.0544957400732093,0.7722134577909271
1.0545950475549744,0.7733137662736931
1.0546928745998687,0.7744125943195884
1.0547892147599964,0.7755099354807171
1.0548840615874617,0.7766057833091835
1.054977408634369,0.7777001313570917
1.0550692494528222,0.7787929731765458
1.0551595775949258,0.7798843023196504
1.0552483866127842,0.7809741123385098
1.055335670058501,0.7820623967852277
1.0554214214841808,0.7831491492119086
1.055505634441928,0.7842343631706568
1.0555883024838466,0.7853180322135762
1.055669419162041,0.7864001498927716
1.055748978028615,0.7874807097603468
1.055826972635673,0.7885597053684059
1.0559033965353195,0.7896371302690534
1.0559782432796587,0.7907129780143933
1.0560515064207947,0.7917872421565304
1.0561231795108315,0.7928599162475682
1.0561932561018734,0.7939309938396112
1.056261729746025,0.7950004684847637
1.05632859399539,0.7960683337351295
1.056393842402073,0.7971345831428137
1.056457468518178,0.7981992102599198
1.0565194658958093,0.7992622086385521
1.056579828087071,0.8003235718308148
1.0566385486440675,0.8013832933888122
1.0566956211189034,0.8024413668646491
1.056751039063682,0.8034977858104289
1.0568047960305083,0.804552543778256
1.056856885571486,0.8056056343202347
1.0569073012387196,0.8066570509884694
1.0569560365843134,0.8077067873350643
1.0570030851603716,0.8087548369121234
1.0570484405189982,0.8098011932717508
1.0570920962122974,0.8108458499660511
1.0571340457923737,0.8118888005471285
1.0571742828113313,0.812930038567087
1.0572128008212742,0.8139695575780308
1.0572495933743067,0.8150073511320645
1.0572846540225331,0.8160434127812918
1.0573179763180574,0.8170777360778172
1.0573495538129842,0.818110314573745
1.0573793800594173,0.8191411418211789
1.0574074486094613,0.8201702113722242
1.0574337530152205,0.8211975167789842
1.0574582868287985,0.8222230515935631
1.0574810436023,0.8232468093680656
1.057502016887829,0.8242687836545958
1.05752120023749,0.8252889680052579
1.057538587203387,0.8263073559721557
1.0575541713376244,0.8273239411073942
1.0575679461923062,0.8283387169630769
1.0575799053195367,0.8293516770913084
1.0575900422714204,0.8303628150441933
1.057598350600061,0.8313721243738347
1.057604823857563,0.8323795986323379
1.057609455596031,0.8333852313718065
1.0576122393675684,0.834389016144345
1.0576131687242798,0.8353909465020577
1.0576122372182697,0.8363910159970485
1.057609438401642,0.8373892181814216
1.057604765826501,0.8383855466072818
1.057598213044951,0.8393799948267326
1.0575897736090962,0.8403725563918791
1.0575794410710408,0.8413632248548245
1.057567208982889,0.8423519937676737
1.0575530708967449,0.8433388566825306
1.057537020364713,0.8443238071514996
1.0575190509388974,0.8453068387266852
1.057499156171402,0.8462879449601908
1.0574773296143314,0.847267119404121
1.0574535648197898,0.8482443556105806
1.0574278553398815,0.8492196471316733
1.0574001947267104,0.8501929875195033
1.057370576532381,0.8511643703261749
1.0573389943089975,0.8521337891037921
1.0573054416086638,0.8531012374044595
1.0572699119834843,0.8540667087802811
1.0572323989855636,0.8550301967833615
1.0571928961670054,0.8559916949658042
1.0571513970799142,0.856951196879714
1.0571078952763941,0.8579086960771949
1.0570623843085494,0.8588641861103511
1.0570148577284844,0.8598176605312872
1.056965309088303,0.8607691128921068
1.0569137319401096,0.8617185367449145
1.0568601198360086,0.8626659256418145
1.056804466328104,0.8636112731349108
1.0567467649685,0.864554572776308
1.056687009309301,0.8654958181181099
1.0566251929026114,0.8664350027124212
1.0565613093005348,0.8673721201113458
1.056495352055176,0.8683071638669879
1.056427314718639,0.8692401275314516
1.0563571908430278,0.8701710046568416
1.0562849739804472,0.871099788795262
1.0562106576830006,0.8720264734988166
1.0561342355027932,0.87295105231961
1.0560557009919285,0.8738735188097462
1.055975047702511,0.8747938665213296
1.0558922691866446,0.8757120890064644
1.055807358996434,0.8766281798172548
1.055720310683983,0.8775421325058049
1.0556311178013962,0.8784539406242189
1.0555397739007775,0.8793635977246012
1.0554462725342313,0.880271097359056
1.0553506072538617,0.8811764330796876
1.0552527716117732,0.8820795984386001
1.0551527591600696,0.8829805869878974
1.0550505634508556,0.8838793922796844
1.054946178036235,0.8847760078660649
1.0548395964683122,0.8856704272991431
1.0547308122991914,0.8865626441310233
1.054619819080977,0.8874526519138096
1.0545066103657728,0.8883404441996066
1.0543911797056833,0.889226014540518
1.0542735206528127,0.8901093564886484
1.0541536267592653,0.8909904635961021
1.0540314915771452,0.8918693294149829
1.0539071086585567,0.8927459474973956
1.053780471555604,0.8936203113954437
1.0536515738203913,0.8944924146612321
1.0535204090050225,0.8953622508468644
1.0533869706616026,0.8962298135044453
1.0532512523422353,0.8970950961860791
1.0531132475990246,0.8979580924438696
1.052972949984075,0.898818795829921
1.0528303530494911,0.8996771998963379
1.0526854503473766,0.9005332981952243
1.0525382354298358,0.9013870842786846
1.0523887018489728,0.9022385516988227
1.052236843156892,0.903087694007743
1.0520826529056981,0.90393450475755
1.0519261246474947,0.9047789775003474
1.051767251934386,0.9056211057882398
1.0516060283184765,0.9064608831733314
1.0514424473518702,0.907298303207726
1.0512765025866715,0.9081333594435284
1.0511081875749846,0.9089660454328424
1.0509374958689137,0.9097963547277726
1.050764421020563,0.910624280880423
1.0505889565820368,0.9114498174428977
1.050411096105439,0.9122729579673008
1.0502308331428745,0.9130936960057372
1.0500481612464467,0.9139120251103106
1.0498630739682602,0.9147279388331251
1.0496755648604195,0.9155414307262852
1.0494856274750284,0.9163524943418951
1.0492932553641912,0.9171611232320589
1.0490984420800122,0.9179673109488812
1.0489011811745956,0.9187710510444657
1.048701466200046,0.9195723370709168
1.0484992907084667,0.9203711625803387
1.0482946482519628,0.9211675211248357
1.0480875323826382,0.9219614062565122
1.0478779366525972,0.922752811527472
1.0476658546139437,0.9235417304898196
1.0474512798187825,0.9243281566956594
1.0472342058192172,0.925112083697095
1.0470146261673523,0.9258935050462312
1.0467925344152924,0.9266724142951721
1.0465679241151409,0.9274488049960219
1.0463407888190028,0.9282226707008847
1.0461111220789818,0.9289940049618646
1.0458789174471825,0.9297628013310661
1.0456441684757087,0.9305290533605934
1.045406868716665,0.9312927546025511
1.0451670117221554,0.9320538986090423
1.0449245910442844,0.9328124789321721
1.0446796002351557,0.9335684891240443
1.0444320328468741,0.934321922736764
1.0441818824315436,0.9350727733224347
1.043929142541268,0.9358210344331599
1.0436738067281524,0.9365666996210451
1.0434158685443002,0.937309762438194
1.043155321541816,0.9380502164367108
1.0428921592728042,0.9387880551687002
1.0426263752893685,0.9395232721862654
1.0423579631436137,0.9402558610415115
1.0420869163876436,0.9409858152865425
1.0418132285735624,0.9417131284734623
1.0415368932534745,0.9424377941543756
1.0412579039794845,0.9431598058813861
1.0409762543036958,0.9438791572065985
1.0406919377782131,0.944595841682117
1.0404049479551407,0.9453098528600457
1.0401152783865828,0.9460211842924888
1.0398229226246432,0.94672982953155
1.0395278742214267,0.9474357821293347
1.039230126729037,0.948139035637946
1.0389296736995788,0.9488395836094885
1.0386265086851558,0.9495374195960669
